3820,62.4
13400,54.7
1400,58.4
8,58.6
2240,61.1
9800,55.4
70000,56.5
100000,62.6
20,59.4
5300,57.4
21100,61.6
110,55.8
110,56.8
3580,51.4
15600,55.1
23900,58
68,62.7
16000,58.5
755000,57.7
3590,58.1
1200,55.1
7150,61.8
500,55.1
1950,56
110,58.6
6370,59.3
97600,51.4
8120,60.3
4600,57.1
1800,60.2
554000,55.7
12500,60.2
2150,59.5
2250,56.8
130000,62.4
110,54.7
111,53.1
63.3,58.8
4020,60.7
11800,52.7
110,57.6
88,59.4
1480,58.9
16700,61.2
2240,59.5
156000,55.4
2240,54.9
27,60.8
480,58.4
110,55.6
110,53.5
21000,52.9
1400,55
2250,55.9
73000,52.5
25,61.9
108,55.3
5200,63.8
2240,52.9
13700000,60.7
2240,57
110,54
1140,60
110,54.8
1620,60.7
4240,51.9
225000,59.5
95.5,57.1
12000,52
110,53
2570000,60.2
1700,54.1
2250,59.4
112000,57.8
1610000,57.8
5390,51.3
6,55.9
1200000,60
6500,53.3
14000,64.2
80.9,60
110,54
15800,57.6
10500,59.3
1950,53.1
11900,59.9
1800,55.3
16900,60.6
2230,62.9
2240,52.3
175,57.1
12800,51.7
2170,58.1
11600,53.6
145000,60.9
64.2,60.1
27.7,58.4
89.4,52.4
120,51.7
3480,52
4960,63.5
3500,59.2
19000,50.2
1490,58.4
1940,56.8
831,57.9
251000,51.5
63700,54.9
8500,59.2
836,56.1
1650,53.6
75,57.2
10,52.6
2240,56.6
15000,58.6
14300,53
718,60.3
110,59.7
3600,62.7
14000,58.2
1270,55.5
226000,57.4
9930000,55.1
15,56.4
90,56.1
76000,62
4,55.2
95.1,57.2
3320,61.8
3000,59.5
5350,59.2
4200,55.3
110,52.9
360,62.5
110,60
575000,61.9
20100,56.6
1910,58.6
88000,61.2
1280,52.9
1950,59.4
2240,55.3
460,52.3
26.1,55.8
1990,54.1
110,52.4
1950,55.3
2240,54.9
110,61.3
8,56.7
11000,62
3450,51.3
2240,60.8
174000,58.1
96,55
430,52
2250,58.2
5950,61
2250,52.9
110,61
110,58.2
2240,59.8
1150,57.9
156000,57.1
64000,60.8
137000,52.7
6310,59
2240,59
13300000,60
12300,53.9
421,52.3
156000,54.7
246000,57.9
14300,52.6
1950,58.2
110,59.8
1620,53
110,56.3
2250,52.7
176,56.8
110,56.9
9800,56.5
4,54.1
148000,54.7
1950,59
60000,58.2
90,54.9
3770,62.3
10000,59.5
110,52.3
9600,61.4
4750,54.1
110,52.6
69.2,57.8
246000,58
1950,51.3
1470,60.5
1930,59.7
1950,51.7
7,58.8
1620,58.2
210,58.4
110,54.3
13800000,61.4
3080,54.9
115,59.8
10400,52
166000,58.2
110,55.1
1620,58.7
1450,51.3
1100,61.3
1060,58.5
84,52.4
2300,51.7
688000,53.1
1470,57.7
1160,57.8
9,58.6
2240,53.3
4,54.6
93.8,52.4
2240,52.3
110,58
20500,50.7
1400,59.7
9600,55.7
185,52.9
4900,54.6
110,58.6
69.6,53.4
10,55.6
10300000,55.5
1140,59.8
112,58.9
167000,54.5
1540,55.7
110,54.3
30.1,56.5
5000,60.4
110,57.9
260000,54.5
2050,59.4
170000,63
110,57.3
74,52.7
608000,56
246,52.4
110,58.7
1380,56.8
5,51.9
248000,57.6
3670,53.7
110,57.8
2240,59.4
10000,56.1
2250,58.6
110,57.8
886,58.3
125,59.4
158,56.4
1370,57.3
113,57.9
2250,57
1700,56.8
80,60.1
40000,50.8
480,57.9
6250,62.2
514,53.8
110,52.8
11700,61.7
203000,50.1
2300,58.2
64.3,59.8
13400,54.8
1200,55.3
74500,56.7
1920,58.6
575000,55.9
110,58
1960,55.2
5080,62.1
2240,64.9
650,55.8
56100,56.8
1480,58.2
170000,63.8
11600,53.9
1950,53.1
835,55.4
1070000,54.5
130,59.9
2040,52.1
19900,53.1
1550,57.1
1490,58.2
1370,54.3
698000,56.8
17000,60.2
12000,61.5
9110,61.1
240,53.9
1620,60.4
1570,55.7
550,52.8
10000,61.7
3360,51.9
125,55.7
1700,54.5
266000,59
649000,57.7
56000,59.8
2240,59.2
110,53.7
1470,60.3
4,52.6
1350,54.4
6,53
58600,53.5
1180,57.8
7680,56.1
201000,57.3
2240,55.7
1150,58.2
3360,60.2
9,59
4,53.6
8100,59.2
3,51.4
2250,60.4
2240,55
3480,52.2
2250,54.2
17000,60.5
4500,53
3590,60.5
11100,60.8
636,60.7
9500,56.9
5000,60.9
63500,57.6
4800,53.1
7800,55.5
1850,55.9
4100,53.9
21200,60.2
8,58.7
649000,56.4
2240,52.3
1700,57.5
2260,53.2
1410,53.9
204000,60.4
524000,54.3
135,58.4
121000,52.8
450,54.4
122000,51.6
3370,60.6
1230,58.4
4020,53.1
124000,59.7
2250,52.5
63.5,53.4
80,53
12400,58.5
17000,59.2
3570,59.3
1950,56.8
6,54.4
11000,55.1
17.6,55.6
136,58.7
110,60.8
6,59.9
1480,57.6
618,54.9
20900,55.9
120,61.8
250,51.7
98.6,60.3
1490,59.4
110,60.4
3420,61.7
110,59.9
9270,57.4
22,59.6
5060,52.3
2470,52.6
110,56.4
110,52.9
2250,58.9
2830,58
200,56.1
114000,51.8
10,53.9
152,56.8
65400,54.2
7580,60.9
8530,58.1
110,52.4
257000,55.8
4000,51.5
3350,54.2
1650,58.1
5000,59.1
196000,55.8
175,52.3
110,56.5
12,52.2
1750,59.4
9860,58.9
910,52.7
11400,57.5
110,54.8
61.1,58.9
28.7,57.4
3930,52.7
2240,58.5
4380,51.8
3310,59.4
16600,60
126,57.9
5,58.8
62000,53.8
15000,55.8
13700,61
50.7,60.4
1850,60.5
2250,52.6
1600,53
334000,52.8
1950,61.2
41000,52.5
24000,53.5
110,59.3
61500,56.3
13,58.2
115,58.3
1450,54.8
24,57.2
1200,55.6
933000,51.4
110,60.1
100,56.4
2240,51.6
